Conference,Year,Title,Authors,PDF Link,Code,status_code,Data,File name,Comments,Assigned To
AsiaCCS,2020,On the Security of Randomized Defenses Against Adversarial Samples,Kumar Sharad and Marson Giorgia Azzurra and Hien Thi Thu  Truong and Ghassan Karame,https://dl.acm.org/doi/pdf/10.1145/3320269.3384751,https://github.com/carlini/nn_robust_attacks/,200,,Kumar_Sharad_2020.pdf,,
AsiaCCS,2020,To Get Lost is to Learn the Way: Automatically Collecting Multi-step Social Engineering Attacks on the Web,Takashi Koureiu and Daiki Chiba and Mitsuaki Akiyama,https://dl.acm.org/doi/pdf/10.1145/3320269.3384714,,,,Takashi_Koide_2020.pdf,,
AsiaCCS,2020,CORSICA: Cross-Origin Web Service Identification,Christian Dresen and Fabian Ising and Damian Poddebniak and Tobias Kappert and Thorsten  Holz and Sebastian Schinzel,https://dl.acm.org/doi/pdf/10.1145/3320269.3372196,https://github.com/FHMS-ITS/CORSICA,200,,Christian_Dresen_2020.pdf,,
AsiaCCS,2020,Assessing the Impact of Script Gadgets on CSP at Scale,Sebastian Roth and Michael Backes and  Stock Ben,https://dl.acm.org/doi/pdf/10.1145/3320269.3372201,,,,Sebastian_Roth_2020.pdf,,
AsiaCCS,2020,Contextual and Granular Policy Enforcement in Database-backed Applications,Abhishek Bichhawat and Matt Fredrikson and Jean Yang and Akash Trehan,https://dl.acm.org/doi/pdf/10.1145/3320269.3384759,,,,Abhishek_Bichhawat_2020.pdf,,
AsiaCCS,2020,You shall not pass: Mitigating SQL Injection Attacks on Legacy Web Applications,Rasoul Jahanshahi and Adam Doupe and Manuel Egele,https://dl.acm.org/doi/pdf/10.1145/3320269.3384760,https://github.com/BUseclab/SQLBlock,200,,Rasoul_Jahanshahi_2020.pdf,,
AsiaCCS,2020,NativeX: Native Executioner Freezes Android,Qinsheng Hou and Yao Cheng and Lingyun Ying.,https://dl.acm.org/doi/pdf/10.1145/3320269.3384713,,,,Qinsheng_Hou_2020.pdf,,
AsiaCCS,2020,Return-Oriented Programming on RISC-V,Georges-Axel Jaloyan and Konstantinos Markantonakis and Raja Naeem Akram  and David Robin and David Keith  Mayes  David Naccache,https://dl.acm.org/doi/pdf/10.1145/3320269.3384738,https://github.com/GAJaloyan/asiaccs2020,200,,Georges-Axel_Jaloyan_2020.pdf,,
AsiaCCS,2020,"KASLR: Break It, Fix It, Repeat",Claudio Canella and  Micheal Schwarz and Martin Haubenwallner and Martin Schwarzl and Daniel Gruss,https://dl.acm.org/doi/pdf/10.1145/3320269.3384747,https://github.com/IAIK/FLARE,200,,Claudio_Canella_2020.pdf,,
AsiaCCS,2020,CoDaRR: Continuous Data Space Randomization against Data-Only Attacks,Prabhu Rajasekaran and Stephen Crane and David Gens and Yeoul Na and Stijn  Volckaert and Michael Franz,https://dl.acm.org/doi/pdf/10.1145/3320269.3384757,,,,Prabhu_Rajasekaran_2020.pdf,,
AsiaCCS,2020,Fail-safe Watchtowers and Short-lived Assertions for Payment Channels,Bowen Liu and skih Pawel Szalachowski and Siww Sun,https://dl.acm.org/doi/pdf/10.1145/3320269.3384716,,,,Bowen_Liu_2020.pdf,,
AsiaCCS,2020,Investigating MMM Ponzi Scheme on Bitcoin,Yazan Boshmaf and Charita Elvitigala and husam Al Jawaheri and Primal Wijesekera and Mashael Al Sabah,https://dl.acm.org/doi/pdf/10.1145/3320269.3384719,,,,Yazan_Boshmaf_2020.pdf,,
AsiaCCS,2020,Utilizing Public Blockchains for the Sybil-Resistant Bootstrapping of Distributed Anonymity Services,Roman Matzutt and Jan Pennekamp and Erik Buchholz and Klaus Wehrle,https://dl.acm.org/doi/pdf/10.1145/3320269.3384729,https://github.com/COMSYS/anonboot,200,,Roman_Matzutt_2020.pdf,,
AsiaCCS,2020,OptiSwap: Fast Optimistic Fair Exchange,Lisa Eckey and Sebastian Faust and Benjamin Schlossr,https://dl.acm.org/doi/pdf/10.1145/3320269.3384749,,,,Lisa_Eckey_2020.pdf,,
AsiaCCS,2020,BOREALIS: Building Block for Sealed Bid Auctions on Blockchains,Erik-Oliver Blass and Florian Kerschbaum,https://dl.acm.org/doi/pdf/10.1145/3320269.3384752,,,,Erik-Oliver_Blass_2020.pdf,,
AsiaCCS,2020,Rational Manager in Bitcoin Mining Pool: Dynamic Strategies to Gain Extra Rewards,Feifan Yu and Na Ruan and Siyuan Cheng,https://dl.acm.org/doi/pdf/10.1145/3320269.3384754,,,,Feifan_Yu_2020.pdf,,
AsiaCCS,2020,EGIS: Shileding Vulnerable Smart Contracts Against Attacks,Christof Ferreira Torres and Mathis Baden  and Robert Norvill and   Pontiveros Fiz and Beltran Borja and Hugo Jonker and Mauw Sjouke.,https://dl.acm.org/doi/pdf/10.1145/3320269.3384756,https://github.com/christoftorres/Aegis,200,,Christof_Ferreira Torres_2020.pdf,,
AsiaCCS,2020,PathAFL: Path-Coverage Assisted Fuzzing,Shengbo Yhenlu Wu and Sang Li and Wei Shao and Chunfu Jia,https://dl.acm.org/doi/pdf/10.1145/3320269.3384736,https://github.com/yanxxd/PathAFL,200,,Shengbo_Yan_2020.pdf,,
AsiaCCS,2020,XSS Vulnerabilities in Cloud-Application Add-Ons,Thanh Bui and Siddarth Rao and  Markku Antikainen and Tuomas Aura,https://dl.acm.org/doi/pdf/10.1145/3320269.3384744,,,,Thanh_Bui_2020.pdf,,
AsiaCCS,2020,The Taint Rabbit: Optimizing Generic Taint Analysis with Dynamic Fast Path Generation,John Galea and Daniel Kroening,https://dl.acm.org/doi/pdf/10.1145/3320269.3384764,https://github.com/Dynamic-Rabbits/Dynamic-Rabbits,200,,John_Galea_2020.pdf,,
AsiaCCS,2020,A Comb for Decompiled C Code,Andrea Gussoni and Allessandro Di Federico and Pietro Fezzardi and Giovanni Agosta,https://dl.acm.org/doi/pdf/10.1145/3320269.3384766,,,,Andrea_Gussoni_2020.pdf,,
AsiaCCS,2020,BOTection: Bot Detection by Building Markov Chain Models of Bots Network Behavior,Bushra A AlAhmadi and Enrico Maricontiand Riccardo Spolaor and Gianluca Stringhini and Ivan Martinovic,https://dl.acm.org/doi/pdf/10.1145/3320269.3372202,https://github.com/balahmadi-Ox/botection,200,,Bushra A._AlAhmadi_2020.pdf,,
AsiaCCS,2020,Cybersecurity Event Detection with New and Re-emerging Words,Hyejin Shin and WooChul Shim and Jiin Moon and Jae Seo Woo Sol and  Sol and Yong Ho Yong,https://dl.acm.org/doi/pdf/10.1145/3320269.3384721,https://github.com/SamsungLabs/W2E,200,,Hyejin_Shin_2020.pdf,,
AsiaCCS,2020,AMSI-Based Detection of Malicious PowerShell Code Using Contextual Embeddings,Danny Hendler and Shiy Kels and Amir Rubin,https://dl.acm.org/doi/pdf/10.1145/3320269.3384742,https://bitbucket.org/amirubin87/powershellembedding/src/master/,200,,Danny_Hendler_2020.pdf,,
AsiaCCS,2020,Hidden in Plain Sight: Obfuscated Strings Threatening Your Privacy,Leonid Glanz and Muller Patrik and Lars Buamgartner and Micheal Rief and Svem Amann and Pauline  Anthonysamy and Mera Mezini,https://dl.acm.org/doi/pdf/10.1145/3320269.3384745,https://github.com/stg-tud/StringHound,200,,Leonid_Glanz_2020.pdf,,
AsiaCCS,2020,Social Botnet Community Detection: A Novel Approach based on Behavioral Similarity in Twitter Network using Deep Learning,Greeshma Lingam and Rashmi Ranjan Rout and DVLN Somayajulu and Sajal K Das.,https://dl.acm.org/doi/pdf/10.1145/3320269.3384770,,,,Greeshma_Lingam_2020.pdf,,
AsiaCCS,2020,LiS: Lightweight Signature Schemes for Continuous Message Authentication in Cyber-Physical Systems,Zheng Yhenglu and Chenglu Jin and Yangguang Tian and Junyu Lai and Jainying Zhou.,https://dl.acm.org/doi/pdf/10.1145/3320269.3372195,,,,Zheng_Yang_2020.pdf,,
AsiaCCS,2020,Hunting Sybils in Participatory Mobile Consensus-Based Networks,Nickolai Verchok and Alex Orailoglu.,https://dl.acm.org/doi/pdf/10.1145/3320269.3372200,https://github.com/nverchok/HuntingSybils,200,,Nickolai_Verchok_2020.pdf,,
AsiaCCS,2020,"I came, I saw, I hacked: Automated Generation of Process-independent Attacks for Industrial Control Systems",Esha Sarkar and Hadjer Benkraouda and Michail Maniatakos,https://dl.acm.org/doi/pdf/10.1145/3320269.3384730,https://github.com/momalab/ICS_research_resources,200,,Esha_Sarkar_2020.pdf,,
AsiaCCS,2020,Detecting Insecure Code Patterns in Industrial Robot Programs,Marcello Pogliani and Federico Maggi and Marco Balduzzi and Davide Quart and Stefano Zenero,https://dl.acm.org/doi/pdf/10.1145/3320269.3384735,,,,Marcello_Pogliani_2020.pdf,,
AsiaCCS,2020,EchoLock: Towards Low-effort Mobile User Identification Leveraging Structure-borne Echos,Yilin Yang and Yan Wang and Yinhyinh Chen and Chen Wang,https://dl.acm.org/doi/pdf/10.1145/3320269.3384741,,,,Yilin_Yang_2020.pdf,,
AsiaCCS,2020,Formal Analysis and Implementation of a TPM 2.0-based Direct Anonymous Attestation Scheme,Stephan Wesemeyer and Christopher Newton J.P. P. and Helen Treharne and Chen Liqun Ralf  Sasse and Jorden Whitefield,https://dl.acm.org/doi/pdf/10.1145/3320269.3372197,,,,Stephan_Wesemeyer_2020.pdf,,
AsiaCCS,2020,DISKSHIELD: A Data Tamper-Resistant Storage for Intel SGX,Jinwoo Ahn and Junghee Lee and Yungwoo Ko and Donghyun Min and Jiyun Park and Sungyong  Park and Youngjae Kim,https://dl.acm.org/doi/pdf/10.1145/3320269.3384717,,,,Jinwoo_Ahn_2020.pdf,,
AsiaCCS,2020,Take A Way: Exploring the Security Implications of AMD's Cache Way Predictors,Moritz Lipp and Vedak Hadzic and Micheal Schwarz and Arthur Pearis and Clementine  Maurice and Daniel Gruss,https://dl.acm.org/doi/pdf/10.1145/3320269.3384746,,,,Moritz_Lipp_2020.pdf,,
AsiaCCS,2020,"Uranus: Simple, Efficient SGX Programming and its Applications","Jianyu Jiang and Xusheng Chen and TszOn Li and Cheng Wang and Tianxiang Shen and Shixiong Zhao and Heming Cui and Cho-Li  Shen, Tianxiang and Zhao, Shixiong and Cui, Heming and Wang and Fengwei Zhang",https://dl.acm.org/doi/pdf/10.1145/3320269.3384763,https://github.com/hku-systems/uranus,200,,Jianyu_Jiang_2020.pdf,,
AsiaCCS,2020,Post-Quantum TLS on Embedded Systems: Integrating and Evaluating Kyber and SPHINCS+ with mbed TLS,Kevin Bürstinghaus-Steinbach and  Christoph Kraub and Ruben Niederhagen and Micheal Schneider,https://dl.acm.org/doi/pdf/10.1145/3320269.3384725,https://github.com/kbuersti/mbedtls,200,,Kevin_Steinbach.pdf,,
AsiaCCS,2020,ModFalcon: Compact Signatures Based On Module-NTRU Lattices,Chuengsatiansup Chomas and Thomas Prest and Damien Stehle and Alexandre Wallet and Keita Xagawa,https://dl.acm.org/doi/pdf/10.1145/3320269.3384758,https://github.com/tprest/ModFalcon,200,,Chitchanok_Chuengsatiansup_2020.pdf,,
AsiaCCS,2020,Lattice Klepto Revisited,Zhaomin Yang and Tianyuan Xie and Yanbin Pan,https://dl.acm.org/doi/pdf/10.1145/3320269.3384768,,,,Zhaomin_Yang_2020.pdf,,
AsiaCCS,2020,It all Started with Compression: Another Look at Reconciliation Mechanism,"Tianyuan Xie, Yanbin Pan",https://dl.acm.org/doi/pdf/10.1145/3320269.3384734,,,,Tianyuan_Xie_2020.pdf,,
AsiaCCS,2021,"Trustworthy Machine Learning: Past, Present, and Future",Jha Somesh,https://dl.acm.org/doi/pdf/10.1145/3433210.3460015,,,,Somesh_Jha_2021.pdf,,
AsiaCCS,2021,Robust and Verifiable Information Embedding Attacks to Deep Neural Networks via Error-Correcting Codes,Jia Jinyuan and Wang Binghui and Gong Neil Zhenqiang,https://dl.acm.org/doi/pdf/10.1145/3433210.3437519,,,,Jinyuan_Jia_2021.pdf,,
AsiaCCS,2021,IPGuard: Protecting Intellectual Property of Deep Neural Networks via Fingerprinting the Classification Boundary,Cao Xiaoyu and Jia Jinyuan and Gong Neil Zhenqiang,https://dl.acm.org/doi/pdf/10.1145/3433210.3437526,,,,Xiaoyu_Cao_2021.pdf,,
AsiaCCS,2021,A Diversity Index based Scoring Framework for Identifying Smart Meters Launching Stealthy Data Falsification Attacks,Bhattacharjee Shameek and Madhavarapu Praveen and Das Sajal K.,https://dl.acm.org/doi/pdf/10.1145/3433210.3437527,,,,Shameek_Bhattacharjee_2021.pdf,,
AsiaCCS,2021,Exploiting the Sensitivity of L2 Adversarial Examples to Erase-and-Restore,Zuo Fei and Zeng Qiang,https://dl.acm.org/doi/pdf/10.1145/3433210.3437529,https://github.com/quz105/Erase-and-Restore,200,,Fei_Zuo_2021.pdf,,
AsiaCCS,2021,ConAML: Constrained Adversarial Machine Learning for Cyber-Physical Systems,Li Jiangnan and Yang Yingyuan and Sun Jinyuan Stella and Tomsovic Kevin and Qi Hairong,https://dl.acm.org/doi/pdf/10.1145/3433210.3437513,,,,Jiangnan_Li_2021.pdf,,
AsiaCCS,2021,EchoVib: Exploring Voice Authentication via Unique Non-Linear Vibrations of Short Replayed Speech,Anand S. Abhishek and Liu Jian and Wang Chen and Shirvanian Maliheh and Saxena Nitesh and Chen Yingying,https://dl.acm.org/doi/pdf/10.1145/3433210.3437518,,,,S_Abhishek_Anand_2021.pdf,,
AsiaCCS,2021,HVAC: Evading Classifier-based Defenses in Hidden Voice Attacks,Wu Yi and Xu Xiangyu and Walker Payton R. and Liu Jian and Saxena Nitesh and Chen Yingying and Yu Jiadi,https://dl.acm.org/doi/pdf/10.1145/3433210.3437523,,,,Yi_Wu_2021.pdf,,
AsiaCCS,2021,Conware: Automated Modeling of Hardware Peripherals,Spensky Chad and Machiry Aravind and Redini Nilo and Unger Colin and Foster Graham and Blasband Evan and Okhravi Hamed and Kruegel Christopher and Vigna Giovanni,https://dl.acm.org/doi/pdf/10.1145/3433210.3437532,https://github.com/ucsb-seclab/conware,200,,Chad_Spensky_2021.pdf,,
AsiaCCS,2021,Careful Who You Trust: Studying the Pitfalls of Cross-Origin Communication,Meiser Gordon and Laperdrix Pierre and Stock Ben,https://dl.acm.org/doi/pdf/10.1145/3433210.3437510,,,,Gordon_Meiser_2021.pdf,,
AsiaCCS,2021,Oversharing Is Not Caring: How CNAME Cloaking Can Expose Your Session Cookies,Aliyeva Assel and Egele Manuel,https://dl.acm.org/doi/pdf/10.1145/3433210.3437524,,,,Assel_Aliyeva_2021.pdf,,
AsiaCCS,2021,P2DPI: Practical and Privacy-Preserving Deep Packet Inspection,Kim Jongkil and Camtepe Seyit and Baek Joonsang and Susilo Willy and Pieprzyk Josef and Nepal Surya,https://dl.acm.org/doi/pdf/10.1145/3433210.3437525,,,,Jongkil_Kim_2021.pdf,,
AsiaCCS,2021,Camoufler: Accessing The Censored Web By Utilizing Instant Messaging Channels,Sharma Piyush Kumar and Gosain Devashish and Chakravarty Sambuddho,https://dl.acm.org/doi/pdf/10.1145/3433210.3453080,,,,Piyush_Kumar_Sharma_2021.pdf,,
AsiaCCS,2021,Red Alert for Power Leakage: Exploiting Intel RAPL-Induced Side Channels,Zhang Zhenkai and Liang Sisheng and Yao Fan and Gao Xing,https://dl.acm.org/doi/pdf/10.1145/3433210.3437517,,,,Zhenkai_Zhang_2021.pdf,,
AsiaCCS,2021,PLI-TDC: Super Fine Delay-Time Based Physical-Layer Identification with Time-to-Digital Converter for In-Vehicle Networks,Ohira Shuji and Desta Araya Kibrom and Arai Ismail and Fujikawa Kazutoshi,https://dl.acm.org/doi/pdf/10.1145/3433210.3437530,,,,Shuji_Ohira_2021.pdf,,
AsiaCCS,2021,HECTOR-V: A Heterogeneous CPU Architecture for a Secure RISC-V Execution Environment,Nasahl Pascal and Schilling Robert and Werner Mario and Mangard Stefan,https://dl.acm.org/doi/pdf/10.1145/3433210.3453112,,,,Pascal_Nasahl_2021.pdf,,
AsiaCCS,2021,CrypTag: Thwarting Physical and Logical Memory Vulnerabilities using Cryptographically Colored Memory,Nasahl Pascal and Schilling Robert and Werner Mario and Hoogerbrugge Jan and Medwed Marcel and Mangard Stefan,https://dl.acm.org/doi/pdf/10.1145/3433210.3453684,,,,Pascal_Nasahl_2_2021.pdf,,
AsiaCCS,2021,Efficient Verifiable Image Redacting based on zk-SNARKs,Ko Hankyung and Lee Ingeun and Lee Seunghwa and Kim Jihye and Oh Hyunok,https://dl.acm.org/doi/pdf/10.1145/3433210.3453110,https://github.com/snp-labs/verifiable-image-redacting,200,,Hankyung_Ko_2021.pdf,,
AsiaCCS,2021,Secure Role and Rights Management for Automotive Access and Feature Activation,Plappert Christian and Jager Lucas and Fuchs Andreas,https://dl.acm.org/doi/pdf/10.1145/3433210.3437521,,,,Christian_Plappert_2021.pdf,,
AsiaCCS,2021,Pipa: Privacy-preserving Password Checkup via Homomorphic Encryption,Li Jie and Liu Yamin and Wu Shuang,https://dl.acm.org/doi/pdf/10.1145/3433210.3457535,,,,Jie_Li_2021.pdf,,
AsiaCCS,2021,Multi-User Collusion-Resistant Searchable Encryption with Optimal Search Time,Wang Yun and Papadopoulos Dimitrios,https://dl.acm.org/doi/pdf/10.1145/3433210.3437535,,,,Yun_Wang_2021.pdf,,
AsiaCCS,2021,HoneyGen: Generating Honeywords Using Representation Learning,Dionysiou Antreas and Vassiliades Vassilis and Athanasopoulos Elias,https://dl.acm.org/doi/pdf/10.1145/3433210.3453092,https://bitbucket.org/srecgrp/honeygen-generating-honeywords-using-representation-learning,200,,Antreas_Dionysiou_2021.pdf,,
AsiaCCS,2021,On Detecting Deception in Space Situational Awareness,Pavur James and Martinovic Ivan,https://dl.acm.org/doi/pdf/10.1145/3433210.3453081,,,,James_Pavur_2021.pdf,,
AsiaCCS,2021,AMEBA: An Adaptive Approach to the Black-Box Evasion of Machine Learning Models,Calzavara Stefano and Cazzaro Lorenzo and Lucchese Claudio,https://dl.acm.org/doi/pdf/10.1145/3433210.3453114,,,,Stefano_Calzavara_2021.pdf,,
AsiaCCS,2021,Stealing Deep Reinforcement Learning Models for Fun and Profit,Chen Kangjie and Guo Shangwei and Zhang Tianwei and Xie Xiaofei and Liu Yang,https://dl.acm.org/doi/pdf/10.1145/3433210.3453090,,,,Kangjie_Chen_2021.pdf,,
AsiaCCS,2021,"Streamlet: An Absurdly Simple, Textbook Blockchain Protocol",Shi Elaine,https://dl.acm.org/doi/pdf/10.1145/3433210.3460016,,,,Elaine_Shi_2021.pdf,,
AsiaCCS,2021,REFIT: A Unified Watermark Removal Framework For Deep Learning Systems With Limited Data,Chen Xinyun and Wang Wenxiao and Bender Chris and Ding Yiming and Jia Ruoxi and Li Bo and Song Dawn,https://dl.acm.org/doi/pdf/10.1145/3433210.3453079,,,,Xinyun_Chen_2021.pdf,,
AsiaCCS,2021,Recompose Event Sequences vs. Predict Next Events: A Novel Anomaly Detection Approach for Discrete Event Logs,Yuan Lun-Pin and Liu Peng and Zhu Sencun,https://dl.acm.org/doi/pdf/10.1145/3433210.3453098,,,,Lun-Pin_Yuan_2021.pdf,,
AsiaCCS,2021,Robust Roadside Physical Adversarial Attack Against Deep Learning in Lidar Perception Modules,Yang Kaichen and Tsai Tzungyu and Yu Honggang and Panoff Max and Ho Tsung-Yi and Jin Yier,https://dl.acm.org/doi/pdf/10.1145/3433210.3453106,,,,Kaichen_Yang_2021.pdf,,
AsiaCCS,2021,DeepSweep: An Evaluation Framework for Mitigating DNN Backdoor Attacks using Data Augmentation,Qiu Han and Zeng Yi and Guo Shangwei and Zhang Tianwei and Qiu Meikang and Thuraisingham Bhavani,https://dl.acm.org/doi/pdf/10.1145/3433210.3453108,https://github.com/YiZeng623/DeepSweep,200,,Han_Qiu_2021.pdf,,
AsiaCCS,2021,Morshed: Guiding Behavioral Decision-Makers towards Better Security Investment in Interdependent Systems,Abdallah Mustafa and Woods Daniel and Naghizadeh Parinaz and Khalil Issa and Cason Timothy and Sundaram Shreyas and Bagchi Saurabh,https://dl.acm.org/doi/pdf/10.1145/3433210.3437534,,,,Mustafa_Abdallah_2021.pdf,,
AsiaCCS,2021,Analyzing the Overhead of File Protection by Linux Security Modules,Zhang Wenhui and Liu Peng and Jaeger Trent,https://dl.acm.org/doi/pdf/10.1145/3433210.3453078,,,,Wenhui_Zhang_2021.pdf,,
AsiaCCS,2021,Security Analysis on Practices of Certificate Authorities in the HTTPS Phishing Ecosystem,Kim Doowon and Cho Haehyun and Kwon Yonghwi and Doupe Adam and Son Sooel and Ahn Gail-Joo and Dumitras Tudor,https://dl.acm.org/doi/pdf/10.1145/3433210.3453100,,,,Doowon_Kim_2021.pdf,,
AsiaCCS,2021,ARGUS: Assessing Unpatched Vulnerable Devices on the Internet via Efficient Firmware Recognition,Xie Wei and Zhang Chao and Wang Pengfei and Wang Zhenhua and Yang Qiang,https://dl.acm.org/doi/pdf/10.1145/3433210.3453685,,,,Wei_Xie_2021.pdf,,
AsiaCCS,2021,Filtering DDoS Attacks from Unlabeled Network Traffic Data Using Online Deep Learning,Tann Wesley Joon-Wie and Tan Jackie Jin Wei and Purba Joanna and Chang Ee-Chien,https://dl.acm.org/doi/pdf/10.1145/3433210.3453083,,,,Wesley_Joon-Wie_Tann_2021.pdf,,
AsiaCCS,2021,Bypassing Push-based Second Factor and Passwordless Authentication with Human-Indistinguishable Notifications,Jubur Mohammed and Shrestha Prakash and Saxena Nitesh and Prakash Jay,https://dl.acm.org/doi/pdf/10.1145/3433210.3453084,,,,Mohammed_Jubur_2021.pdf,,
AsiaCCS,2021,"Click This, Not That: Extending Web Authentication with Deception",Barron Timothy and So Johnny and Nikiforakis Nick,https://dl.acm.org/doi/pdf/10.1145/3433210.3453088,,,,Timothy_Barron_2021.pdf,,
AsiaCCS,2021,Analyzing Spatial Differences in the TLS Security of Delegated Web Services,Lee Joonhee and Lee Hyunwoo and Jeong Jongheon and Kim Doowon and Kwon Ted Taekyoung,https://dl.acm.org/doi/pdf/10.1145/3433210.3453107,,,,Joonhee_Lee_2021.pdf,,
AsiaCCS,2021,Hash-Enabled Garbling and the Insecurity of Free-Hashing Garbled Circuits,Zhu Ruiyu and Huang Yan,https://dl.acm.org/doi/pdf/10.1145/3433210.3437522,,,,Ruiyu_Zhu_2021.pdf,,
AsiaCCS,2021,Look Before You Leap: Secure Connection Bootstrapping for 5G Networks to Defend Against Fake Base-Stations,Singla Ankush and Behnia Rouzbeh and Hussain Syed Rafiul and Yavuz Attila and Bertino Elisa,https://dl.acm.org/doi/pdf/10.1145/3433210.3453082,,,,Ankush_Singla_2021.pdf,,
AsiaCCS,2021,Efficient Graph Encryption Scheme for Shortest Path Queries,Ghosh Esha and Kamara Seny and Tamassia Roberto,https://dl.acm.org/doi/pdf/10.1145/3433210.3453099,,,,Esha_Ghosh_2021.pdf,,
AsiaCCS,2021,How to Take Over Drones,Plotz Sebastian and Armknecht Frederik and Bunse Christian,https://dl.acm.org/doi/pdf/10.1145/3433210.3437515,,,,Sebastian_Plotz_2021.pdf,,
AsiaCCS,2021,Localizing Vulnerabilities Statistically From One Exploit,Shen Shiqi and Kolluri Aashish and Dong Zhen and Saxena Prateek and Roychoudhury Abhik,https://dl.acm.org/doi/pdf/10.1145/3433210.3437528,https://github.com/VulnLoc/VulnLoc,200,,Shiqi_Shen_2021.pdf,,
AsiaCCS,2021,Cali: Compiler-Assisted Library Isolation,Bauer Markus and Rossow Christian,https://dl.acm.org/doi/pdf/10.1145/3433210.3453111,https://github.com/cali-library-isolation/Cali-library-isolation,200,,Markus_Bauer_2021.pdf,,
AsiaCCS,2021,"Privilege-Escalation Vulnerability Discovery for Large-scale RPC Services: Principle, Design, and Deployment",Liu Zhuotao and Zhao Hao and Li Sainan and Li Qi and Wei Tao and Wang Yu,https://dl.acm.org/doi/pdf/10.1145/3433210.3453076,,,,Zhuotao_Liu_2021.pdf,,
