Conference,Year,Title,Authors,PDF Link,File name,Code,Data,status_code,Comments,Assigned To
ACSAC,2023,Secure and Lightweight ECU Attestations for Resilient Over-the-Air Updates in Connected Vehicles,"Plappert, Christian and Fuchs, Andreas",https://dl.acm.org/doi/pdf/10.1145/3627106.3627202,christian_plappert_02023,https://github.com/cplappert/update-reporting,,,,
ACSAC,2023,Detection of Anomalies in Electric Vehicle Charging Sessions,"Kern, Dustin and Krau\ss{",https://dl.acm.org/doi/pdf/10.1145/3627106.3627127,dustin_kern_2023,https://code.fbi.h-da.de/seacop/ev-charging-ids-data-sets/,,200,,
ACSAC,2023,SePanner: Analyzing Semantics of Controller Variables in Industrial Control Systems based on Network Traffic,"Meng, Jie and Yang, Zeyu and Zhang, Zhenyong and Geng, Yangyang and Deng, Ruilong and Cheng, Peng and Chen, Jiming and Zhou, Jianying",https://dl.acm.org/doi/pdf/10.1145/3627106.3627179,jie_meng_2023,,,,,
ACSAC,2023,FraudLens: Graph Structural Learning for Bitcoin Illicit Activity Identification,"Nicholls, Jack and Kuppa, Aditya and Le-Khac, Nhien-An",https://dl.acm.org/doi/pdf/10.1145/3627106.3627200,jack_nicholls_2023,,,,,
ACSAC,2023,Poisoning Network Flow Classifiers,"Severi, Giorgio and Boboila, Simona and Oprea, Alina and Holodnak, John and Kratkiewicz, Kendra and Matterer, Jason",https://dl.acm.org/doi/pdf/10.1145/3627106.3627123,giorgio_severi_2023,https://github.com/ClonedOne/poisoning_network_flow_classifiers,,200,,
ACSAC,2023,TGC: Transaction Graph Contrast Network for Ethereum Phishing Scam Detection,"Li, Sijia and Gou, Gaopeng and Liu, Chang and Xiong, Gang and Li, Zhen and Xiao, Junchao and Xing, Xinyu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627109,sijia_li_2023,,,,,
ACSAC,2023,Can Large Language Models Provide Security \&amp; Privacy Advice? Measuring the Ability of LLMs to Refute Misconceptions,"Chen, Yufan and Arunasalam, Arjun and Celik, Z. Berkay",https://dl.acm.org/doi/pdf/10.1145/3627106.3627196,yufan_chen_2023,https://github.com/purseclab/LLM_Security_Privacy_Advice,,200,,
ACSAC,2023,DefWeb: Defending User Privacy against Cache-based Website Fingerprinting Attacks with Intelligent Noise Injection,"Seonghun, Son and Debopriya Roy, Dipta and Berk, Gulmezoglu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627191,seonghun_son_2023,https://github.com/hunie-son/DefWeb,,200,,
ACSAC,2023,Protecting Your Voice from Speech Synthesis Attacks,"Liu, Zihao and Zhang, Yan and Miao, Chenglin",https://dl.acm.org/doi/pdf/10.1145/3627106.3627183,zihao_liu_2023,,,,,
ACSAC,2023,Continuous Authentication Using Human-Induced Electric Potential,"Murali, Srinivasan and Jin, Wenqiang and Sivaraman, Vighnesh and Zhu, Huadi and Ji, Tianxi and Li, Pan and Li, Ming",https://dl.acm.org/doi/pdf/10.1145/3627106.3627124,srinivasan_murali_2023,,,,,
ACSAC,2023,Cross Body Signal Pairing (CBSP): A Key Generation Protocol for Pairing Wearable Devices with Cardiac and Respiratory Sensors,"Pourbemany, Jafar and Zhu, Ye",https://dl.acm.org/doi/pdf/10.1145/3627106.3627185,jafar_pourbemany_2023,,,,,
ACSAC,2023,The Day-After-Tomorrow: On the Performance of Radio Fingerprinting over Time,"Saeif, Alhazbi and Savio, Sciancalepore and Gabriele, Oligeri",https://dl.acm.org/doi/pdf/10.1145/3627106.3627192,saeif_alhazbi_2023,,,,,
ACSAC,2023,Enhanced In-air Signature Verification via Hand Skeleton Tracking to Defeat Robot-level Replays,"Deng, Zeyu and Huang, Long and Wang, Chen",https://dl.acm.org/doi/pdf/10.1145/3627106.3627195,zeyu_deng_2023,,,,,
ACSAC,2023,Secure Softmax/Sigmoid for Machine-learning Computation,"Zheng, Yu and Zhang, Qizhi and Chow, Sherman S. M. and Peng, Yuxiang and Tan, Sijun and Li, Lichun and Yin, Shan",https://dl.acm.org/doi/pdf/10.1145/3627106.3627175,yu_zheng_2023,https://github.com/alipay/Antchain-MPC/tree/sec_softmoid,,,,
ACSAC,2023,Link Membership Inference Attacks against Unsupervised Graph Representation Learning,"Wang, Xiuling and Wang, Wendy Hui",https://dl.acm.org/doi/pdf/10.1145/3627106.3627115,xiuling_wang_2023,https://gitfront.io/r/user-8658281/Mpx6p294FzeZ/LMIA/,,,,
ACSAC,2023,FLARE: Fingerprinting Deep Reinforcement Learning Agents using Universal Adversarial Masks,"A. Tekgul, Buse G. and N. Asokan",https://dl.acm.org/doi/pdf/10.1145/3627106.3627128,a_tekgul_2023,https://github.com/ssg-research/FLARE,,200,,
ACSAC,2023,On the Detection of Image-Scaling Attacks in Machine Learning,"Quiring, Erwin and M\""{u",https://dl.acm.org/doi/pdf/10.1145/3627106.3627134,erwin_quiring_2023,https://github.com/EQuiw/2023-detection-scalingattacks,,200,,
ACSAC,2023,A First Look at Toxicity Injection Attacks on Open-domain Chatbots,"Weeks, Connor and Cheruvu, Aravind and Abdullah, Sifat Muhammad and Kanchi, Shravya and Yao, Daphne and Viswanath, Bimal",https://dl.acm.org/doi/pdf/10.1145/3627106.3627122,connor_weeks_2023,https://github.com/secml-lab-vt/Chatbot-Toxicity-Injection,,200,,
ACSAC,2023,DeepTaster: Adversarial Perturbation-Based Fingerprinting to Identify Proprietary Dataset Use in Deep Neural Networks,"Park, Seonhye and Abuadbba, Alsharif and Wang, Shuo and Moore, Kristen and Gao, Yansong and Kim, Hyoungshick and Nepal, Surya",https://dl.acm.org/doi/pdf/10.1145/3627106.3627204,seonhye_park_2023,https://github.com/qkrtjsgp08/DeepTaster,,,,
ACSAC,2023,Prioritizing Remediation of Enterprise Hosts by Malware Execution Risk,"Chi, Andrew and Anderson, Blake and Reiter, Michael K.",https://dl.acm.org/doi/pdf/10.1145/3627106.3627180,andrew_chi_2023,,,,,
ACSAC,2023,Global Analysis with Aggregation-based Beaconing Detection across Large Campus Networks,"Zhang, Yizhe and Dong, Hongying and Nottingham, Alastair and Buchanan, Molly and Brown, Donald E. and Sun, Yixin",https://dl.acm.org/doi/pdf/10.1145/3627106.3627126,yizhe_zhang_2023,https://github.com/yzzhn/bcndetection,,200,,
ACSAC,2023,PSP-Mal: Evading Malware Detection via Prioritized Experience-based Reinforcement Learning with Shapley Prior,"Zhan, Dazhi and Bai, Wei and Liu, Xin and Hu, Yue and Zhang, Lei and Guo, Shize and Pan, Zhisong",https://dl.acm.org/doi/pdf/10.1145/3627106.3627178,dazhi_zhan_2023,https://github.com/zhan8002/PSP-Mal,,200,,
ACSAC,2023,Binary Sight-Seeing: Accelerating Reverse Engineering via Point-of-Interest-Beacons,"See, Richard August and Gehring, Maximilian and Fischer, Mathias and Karuppayah, Shankar",https://dl.acm.org/doi/pdf/10.1145/3627106.3627139,august_see_2023,,,,,
ACSAC,2023,DeepContract: Controllable Authorization of Deep Learning Models,"Zhuang, Xirong and Zhang, Lan and Tang, Chen and Liu, Huiqi and Wang, Bin and Zheng, Yan and Ren, Bo",https://dl.acm.org/doi/pdf/10.1145/3627106.3627107,xirong_zhuang_2023,,,,,
ACSAC,2023,Secure MLaaS with Temper: Trusted and Efficient Model Partitioning and Enclave Reuse,"Li, Fabing and Li, Xiang and Gao, Mingyu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627145,fabing_li_2023,https://github.com/tsinghua-ideal/TEMPER-Secure-MLaaS,,200,,
ACSAC,2023,ABFL: A Blockchain-enabled Robust Framework for Secure and Trustworthy Federated Learning,"Cui, Bo and Mei, Tianyu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627121,bo_cui_2023,,,,,
ACSAC,2023,FLEDGE: Ledger-based Federated Learning Resilient to Inference and Backdoor Attacks,"Castillo, Jorge and Rieger, Phillip and Fereidooni, Hossein and Chen, Qian and Sadeghi, Ahmad",https://dl.acm.org/doi/pdf/10.1145/3627106.3627194,jorge_castillo_2023,https://github.com/jacastillo8/FLEDGE,,200,,
ACSAC,2023,DOPE: DOmain Protection Enforcement with PKS,"Maar, Lukas and Schwarzl, Martin and Rauscher, Fabian and Gruss, Daniel and Mangard, Stefan",https://dl.acm.org/doi/pdf/10.1145/3627106.3627113,lukas_maar_2023,https://extgit.iaik.tugraz.at/sesys/dope,,200,,
ACSAC,2023,RandCompile: Removing Forensic Gadgets from the Linux Kernel to Combat its Analysis,"Franzen, Fabian and Wilhelmer, Andreas Chris and Grossklags, Jens",https://dl.acm.org/doi/pdf/10.1145/3627106.3627197,fabian_franzen_2023,https://github.com/tum-itsec/randcompile,,200,,
ACSAC,2023,Attack of the Knights:Non Uniform Cache Side Channel Attack,"Mahmud, Farabi and Kim, Sungkeun and Chawla, Harpreet Singh and Kim, Eun Jung and Tsai, Chia-Che and Muzahid, Abdullah",https://dl.acm.org/doi/pdf/10.1145/3627106.3627199,farabi_mahmud_2023,https://anonymous.4open.science/r/NUCA-side-channel-6C9D,,401,,
ACSAC,2023,PAVUDI: Patch-based Vulnerability Discovery using Machine Learning,"Ganz, Tom and Imgrund, Erik and H\""{a",https://dl.acm.org/doi/pdf/10.1145/3627106.3627188,tom_ganz_2023,https://github.com/SAP-samples/security-research-taintgraphs/tree/main/PAVUDI,,,,
ACSAC,2023,Remote Attestation with Constrained Disclosure,"Eckel, Michael and George, Dominik Roy and Grohmann, Bj\""{o",https://dl.acm.org/doi/pdf/10.1145/3627106.3627118,michael_eckel_2023,https://github.com/DominikRoy/RACD,,200,,
ACSAC,2023,Remote attestation of confidential VMs using ephemeral vTPMs,"Narayanan, Vikram and Carvalho, Claudio and Ruocco, Angelo and Almasi, Gheorghe and Bottomley, James and Ye, Mengmei and Feldman-Fitzthum, Tobin and Buono, Daniele and Franke, Hubertus and Burtsev, Anton",https://dl.acm.org/doi/pdf/10.1145/3627106.3627112,vikram_narayanan_2023,,,,,
ACSAC,2023,No Forking Way: Detecting Cloning Attacks on Intel SGX Applications,"Briongos, Samira and Karame, Ghassan and Soriente, Claudio and Wilde, Annika",https://dl.acm.org/doi/pdf/10.1145/3627106.3627187,samira_briongos_2023,,,,,
ACSAC,2023,Detecting Weak Keys in Manufacturing Certificates: A Case Study,"Chi, Andrew and Enright, Brandon and McGrew, David",https://dl.acm.org/doi/pdf/10.1145/3627106.3627120,andrew_chi_02023,https://github.com/andrewchi/mercury/blob/acsac23/doc/batch-gcd.md,,,,
ACSAC,2023,Differentially Private Resource Allocation,"Chen, Joann Qiongna and Wang, Tianhao and Zhang, Zhikun and Zhang, Yang and Jha, Somesh and Li, Zhou",https://dl.acm.org/doi/pdf/10.1145/3627106.3627181,joann_chen_2023,https://github.com/dpra-dp/dpra,,200,,
ACSAC,2023,Mitigating Membership Inference Attacks via Weighted Smoothing,"Tan, Mingtian and Xie, Xiaofei and Sun, Jun and Wang, Tianhao",https://dl.acm.org/doi/pdf/10.1145/3627106.3627189,mingtian_tan_2023,https://github.com/BennyTMT/weighted-smoothing,,200,,
ACSAC,2023,Mostree: Malicious Secure Private Decision Tree Evaluation with Sublinear Communication,"Bai, Jianli and Song, Xiangfu and Zhang, Xiaowu and Wang, Qifan and Cui, Shujie and Chang, Ee-Chien and Russello, Giovanni",https://dl.acm.org/doi/pdf/10.1145/3627106.3627131,jianli_bai_2023,https://github.com/Jbai795/Mostree-pub,,200,,
